time,sensor,PM2.5,PM10
2020-06-07 07:55:26,sds011_5FAE,18.2,29.6
2020-06-07 07:56:40,sds011_5FAE,17.2,25.8
2020-06-07 07:57:51,sds011_5FAE,17.8,26.9
2020-06-07 07:58:55,sds011_5FAE,20.1,27.5
2020-06-07 08:00:07,sds011_5FAE,18.9,29.3
2020-06-07 08:01:18,sds011_5FAE,18.7,27.5
2020-06-07 08:02:29,sds011_5FAE,18.4,27.0
2020-06-07 08:03:40,sds011_5FAE,19.3,35.4
2020-06-07 08:04:52,sds011_5FAE,18.9,33.4
2020-06-07 08:06:03,sds011_5FAE,18.0,27.5
2020-06-07 08:07:14,sds011_5FAE,17.7,28.0
2020-06-07 08:08:18,sds011_5FAE,16.6,27.9
2020-06-07 08:09:48,sds011_5FAE,16.5,25.4
2020-06-07 08:10:59,sds011_5FAE,16.0,22.4
2020-06-07 08:12:10,sds011_5FAE,16.6,29.2
2020-06-07 08:13:14,sds011_5FAE,15.4,23.0
2020-06-07 08:14:25,sds011_5FAE,15.9,24.9
2020-06-07 08:15:36,sds011_5FAE,14.8,24.2
2020-06-07 08:16:48,sds011_5FAE,14.7,20.5
2020-06-07 08:17:59,sds011_5FAE,15.4,23.0
2020-06-07 08:19:15,sds011_5FAE,15.3,20.2
2020-06-07 08:20:26,sds011_5FAE,14.0,20.4
2020-06-07 08:21:38,sds011_5FAE,14.6,21.6
2020-06-07 08:22:50,sds011_5FAE,14.3,21.3
2020-06-07 08:24:01,sds011_5FAE,16.3,24.9
2020-06-07 08:25:12,sds011_5FAE,14.3,18.7
2020-06-07 08:26:23,sds011_5FAE,13.7,22.2
2020-06-07 08:27:35,sds011_5FAE,15.3,23.3
2020-06-07 08:28:38,sds011_5FAE,15.6,24.4
2020-06-07 08:29:49,sds011_5FAE,15.2,25.0
2020-06-07 08:31:01,sds011_5FAE,15.5,23.6
2020-06-07 08:32:12,sds011_5FAE,15.8,26.6
2020-06-07 08:33:16,sds011_5FAE,15.4,22.3
2020-06-07 08:34:27,sds011_5FAE,14.2,20.2
2020-06-07 08:35:39,sds011_5FAE,13.4,20.0
2020-06-07 08:36:50,sds011_5FAE,14.5,23.9
2020-06-07 08:38:01,sds011_5FAE,13.2,24.4
2020-06-07 08:39:13,sds011_5FAE,13.6,19.0
2020-06-07 08:40:26,sds011_5FAE,14.9,25.6
2020-06-07 08:41:38,sds011_5FAE,14.2,22.9
2020-06-07 08:42:50,sds011_5FAE,13.4,22.4
2020-06-07 08:44:01,sds011_5FAE,14.0,24.0
2020-06-07 08:45:13,sds011_5FAE,13.8,21.5
2020-06-07 08:46:24,sds011_5FAE,17.7,30.3
2020-06-07 08:47:35,sds011_5FAE,14.9,30.2
2020-06-07 08:48:47,sds011_5FAE,15.1,24.6
2020-06-07 08:49:59,sds011_5FAE,15.3,26.8
2020-06-07 08:51:11,sds011_5FAE,16.5,25.9
2020-06-07 08:52:14,sds011_5FAE,14.4,23.2
2020-06-07 08:53:26,sds011_5FAE,16.0,26.4
2020-06-07 08:54:37,sds011_5FAE,15.0,23.2
2020-06-07 08:55:48,sds011_5FAE,16.8,26.4
2020-06-07 08:57:00,sds011_5FAE,14.6,24.9
2020-06-07 08:58:11,sds011_5FAE,16.5,26.9
2020-06-07 08:59:22,sds011_5FAE,15.4,22.2
2020-06-07 09:00:46,sds011_5FAE,14.6,26.1
2020-06-07 09:01:57,sds011_5FAE,14.1,23.0
2020-06-07 09:03:01,sds011_5FAE,14.0,21.9
2020-06-07 09:04:12,sds011_5FAE,15.6,28.8
2020-06-07 09:05:56,sds011_5FAE,14.8,25.5
2020-06-07 09:07:07,sds011_5FAE,14.8,21.8
2020-06-07 09:08:19,sds011_5FAE,14.8,22.4
